Datum;MengeKum;Einheit;Preis;Produkt;Umsatz;Bestand_Einheit;Bestand_Preis
01/07/2016;0.480;Kilo;20.00;Kaffee roh;9.60;3.169;63.38
01/07/2016;-0.050;Kilo;16.25;Kräuter der Provence;-0.81;0.709;11.52
01/07/2016;44.464;Kilo;3.14;Spirelli;139.62;44.464;139.62
01/07/2016;82.000;Stück;1.65;Tomaten Passata;135.30;82.000;135.30
01/07/2016;-6.106;Stück;1.53;Tomaten Mark;-9.34;0.000;0.00
02/07/2016;-0.376;Kilo;1.70;Haferflocken;-0.64;4.204;7.15
02/07/2016;-0.038;Kilo;36.00;Kreuzkümmel Gemahlen;-1.37;0.590;21.24
02/07/2016;-0.272;Kilo;2.78;Leinsamen;-0.76;16.866;46.89
02/07/2016;-0.920;Kilo;4.22;Spaghetti;-3.88;9.080;38.32
03/07/2016;-0.428;Kilo;3.40;Buchweizen;-1.46;2.828;9.62
03/07/2016;-0.412;Kilo;3.16;Kichererbsen;-1.30;22.528;71.19
03/07/2016;-0.174;Kilo;7.49;Kokosfett;-1.30;8.826;66.11
03/07/2016;-1.342;Kilo;3.14;Spirelli;-4.21;43.122;135.40
03/07/2016;-0.658;Liter;2.21;Spülmittel;-1.45;16.088;35.55
03/07/2016;-2.378;Kilo;1.70;Haferflocken;-4.04;1.826;3.10
03/07/2016;-0.694;Kilo;2.78;Leinsamen;-1.93;16.172;44.96
03/07/2016;-0.534;Kilo;4.88;Rosinen;-2.61;22.896;111.73
03/07/2016;0.000;Stück;3.24;Rübenzucker;0.00;25.000;81.00
03/07/2016;-0.380;Kilo;4.00;Sesam;-1.52;0.592;2.37
03/07/2016;-3.000;Stück;1.65;Tomaten Passata;-4.95;79.000;130.35
04/07/2016;-0.322;Kilo;4.88;Rosinen;-1.57;22.574;110.16
04/07/2016;-0.162;Kilo;9.81;Kürbiskerne;-1.59;16.380;160.69
04/07/2016;-0.192;Kilo;3.40;Buchweizen;-0.65;2.636;8.96
04/07/2016;-0.408;Kilo;1.70;Haferflocken;-0.69;1.418;2.41
04/07/2016;-0.392;Kilo;3.43;Risottoreis;-1.34;6.534;22.41
04/07/2016;-0.886;Kilo;3.14;Spirelli;-2.78;42.236;132.62
04/07/2016;-0.220;Kilo;7.49;Kokosfett;-1.65;8.606;64.46
04/07/2016;-1.112;Kilo;4.22;Spaghetti;-4.69;7.968;33.62
05/07/2016;-0.338;Kilo;22.41;Kaffee Espresso;-7.57;0.646;14.48
05/07/2016;-0.422;Kilo;3.43;Risottoreis;-1.45;6.112;20.96
05/07/2016;-2.000;Stück;1.65;Tomaten Passata;-3.30;77.000;127.05
05/07/2016;-1.834;Kilo;3.14;Spirelli;-5.76;40.402;126.86
05/07/2016;-0.364;Kilo;4.88;Rosinen;-1.78;22.210;108.38
05/07/2016;-2.386;Kilo;4.22;Spaghetti;-10.07;5.582;23.56
06/07/2016;-0.292;Kilo;2.84;Couscous;-0.83;23.660;67.19
06/07/2016;-0.282;Kilo;9.81;Kürbiskerne;-2.77;16.098;157.92
06/07/2016;-0.612;Kilo;3.43;Risottoreis;-2.10;5.500;18.86
06/07/2016;-6.000;Stück;1.65;Tomaten Passata;-9.90;71.000;117.15
06/07/2016;-2.000;Stück;1.53;Tomatenmark;-3.06;46.000;70.38
06/07/2016;-1.122;Kilo;1.70;Haferflocken;-1.91;0.296;0.50
06/07/2016;-0.138;Kilo;7.49;Kokosfett;-1.03;8.468;63.43
06/07/2016;-1.000;Liter;3.13;Rapsöl;-3.13;40.732;127.49
06/07/2016;-2.000;Stück;3.24;Rübenzucker;-6.48;23.000;74.52
06/07/2016;-1.762;Kilo;3.14;Spirelli;-5.53;38.640;121.33
06/07/2016;-0.744;Kilo;4.88;Rosinen;-3.63;21.466;104.75
06/07/2016;-3.872;Kilo;3.97;Rote Linsen;-15.37;21.804;86.56
06/07/2016;-0.672;Kilo;3.16;Kichererbsen;-2.12;21.856;69.06
07/07/2016;-1.000;Liter;2.65;Allesreiniger;-2.65;16.250;43.06
07/07/2016;-1.000;Kilo;3.49;Basmati Braun;-3.49;24.000;83.76
07/07/2016;-0.276;Kilo;2.84;Couscous;-0.78;23.384;66.41
07/07/2016;0.000;Kilo;1.70;Haferflocken;0.00;0.296;0.50
07/07/2016;-0.848;Kilo;3.97;Rote Linsen;-3.37;20.956;83.20
07/07/2016;-0.462;Kilo;3.40;Waschmittel Normal;-1.57;9.048;30.76
07/07/2016;-0.706;Kilo;4.50;Bohnen;-3.18;10.672;48.02
07/07/2016;-0.508;Kilo;3.16;Kichererbsen;-1.61;21.348;67.46
07/07/2016;-1.372;Kilo;1.78;Goldhirse;-2.44;1.870;3.33
07/07/2016;-0.588;Kilo;3.20;Polenta;-1.88;6.018;19.26
07/07/2016;-0.334;Kilo;4.00;Sesam;-1.34;0.258;1.03
07/07/2016;-0.296;Kilo;2.78;Leinsamen;-0.82;15.876;44.14
07/07/2016;-1.694;Kilo;3.43;Risottoreis;-5.81;3.806;13.05
07/07/2016;-1.884;Kilo;3.14;Spirelli;-5.92;36.756;115.41
07/07/2016;-0.632;Kilo;3.40;Buchweizen;-2.15;2.004;6.81
07/07/2016;-0.710;Kilo;4.88;Rosinen;-3.46;20.756;101.29
07/07/2016;-0.852;Liter;2.21;Spülmittel;-1.88;15.236;33.67
07/07/2016;-2.000;Stück;1.65;Tomaten Passata;-3.30;69.000;113.85
08/07/2016;-0.438;Kilo;2.10;Hafer;-0.92;11.730;24.63
08/07/2016;-0.648;Kilo;4.88;Rosinen;-3.16;20.108;98.13
08/07/2016;-0.166;Kilo;4.00;Sesam;-0.66;0.092;0.37
08/07/2016;-0.800;Kilo;3.43;Risottoreis;-2.74;3.006;10.31
08/07/2016;-0.362;Kilo;4.50;Bohnen;-1.63;10.310;46.40
08/07/2016;-1.248;Kilo;3.14;Spirelli;-3.92;35.508;111.50
09/07/2016;14.000;Kilo;13.00;Honig;182.00;14.000;182.00
09/07/2016;5.000;Kilo;22.41;Kaffee Espresso;112.05;5.646;126.53
09/07/2016;-0.488;Kilo;3.49;Basmati Braun;-1.70;23.512;82.06
09/07/2016;45.000;Liter;10.12;Olivenöl;455.40;45.000;455.40
09/07/2016;-0.046;Kilo;2.00;Dinkel;-0.09;0.000;0.00
09/07/2016;-0.296;Kilo;1.70;Haferflocken;-0.50;-0.000;-0.00
09/07/2016;4.728;Kilo;9.00;Senf Kirsche;42.55;4.728;42.55
09/07/2016;-0.426;Kilo;2.10;Hafer;-0.89;11.304;23.74
09/07/2016;-2.000;Stück;1.45;Saft Apfel;-2.90;1.108;1.61
09/07/2016;-1.000;Kilo;2.84;Couscous;-2.84;22.384;63.57
09/07/2016;-0.446;Kilo;2.78;Leinsamen;-1.24;15.430;42.90
09/07/2016;4.466;Kilo;9.00;Senf Sarepta;40.19;4.466;40.19
09/07/2016;-1.116;Kilo;3.14;Spirelli;-3.50;34.392;107.99
09/07/2016;-0.770;Kilo;9.81;Kürbiskerne;-7.55;15.328;150.37
09/07/2016;-0.570;Kilo;1.20;Roggen;-0.68;4.720;5.66
09/07/2016;-0.516;Kilo;4.88;Rosinen;-2.52;19.592;95.61
10/07/2016;-0.308;Kilo;22.41;Kaffee Espresso;-6.90;5.338;119.62
10/07/2016;-0.416;Kilo;3.97;Rote Linsen;-1.65;20.540;81.54
11/07/2016;-0.986;Kilo;3.49;Basmati Braun;-3.44;22.526;78.62
11/07/2016;-0.812;Kilo;1.20;Roggen;-0.97;3.908;4.69
11/07/2016;-0.318;Kilo;22.41;Kaffee Espresso;-7.13;5.020;112.50
11/07/2016;-1.000;Stück;1.45;Saft Apfel;-1.45;0.108;0.16
11/07/2016;-0.084;Kilo;4.60;Beluglinsen;-0.39;0.000;-0.00
11/07/2016;-0.092;Kilo;4.00;Sesam;-0.37;-0.000;-0.00
11/07/2016;5.000;Stück;0.89;Buchweizenmehl;4.45;5.000;4.45
11/07/2016;25.000;Kilo;2.29;Rübenzucker Sack;57.25;25.000;57.25
11/07/2016;25.000;Kilo;0.68;Salz;17.00;25.000;17.00
11/07/2016;25.000;Kilo;3.61;Sesam;90.25;25.000;90.25
11/07/2016;25.000;Kilo;1.78;Goldhirse;44.50;26.870;47.83
11/07/2016;0.000;Kilo;1.78;Goldhirse Neu;0.00;0.000;0.00
11/07/2016;74.550;Kilo;1.70;Haferflocken;126.74;74.550;126.74
11/07/2016;24.656;Kilo;2.31;Langkornreis Natur;56.96;24.656;56.96
11/07/2016;49.414;Kilo;3.48;Sonnenblumenkerne;171.96;49.414;171.96
12/07/2016;-0.222;Kilo;7.49;Kokosfett;-1.66;8.246;61.76
12/07/2016;-0.720;Kilo;2.31;Langkornreis Natur;-1.66;23.936;55.29
12/07/2016;-1.024;Stück;1.65;Tomaten Passata;-1.69;67.976;112.16
12/07/2016;-0.336;Stück;1.53;Tomatenmark;-0.51;45.664;69.87
12/07/2016;-0.264;Kilo;9.10;Gemüsebrühe;-2.40;4.650;42.32
12/07/2016;0.000;Kilo;22.41;Kaffee Geröstet;0.00;2.778;62.25
12/07/2016;-0.140;Kilo;7.20;Senfkörner;-1.01;0.873;6.29
12/07/2016;-0.041;Kilo;16.88;Thymian;-0.69;0.872;14.72
12/07/2016;-1.110;Kilo;3.40;Waschmittel Normal;-3.77;7.938;26.99
12/07/2016;0.980;Kilo;40.00;Ingwer Gemahlen;39.20;0.966;38.64
12/07/2016;-0.024;Kilo;16.25;Kräuter der Provence;-0.39;0.685;11.13
12/07/2016;-0.738;Liter;3.13;Rapsöl;-2.31;39.994;125.18
12/07/2016;-0.024;Kilo;0.68;Salz;-0.02;24.976;16.98
12/07/2016;-2.290;Kilo;1.70;Haferflocken;-3.89;72.260;122.84
12/07/2016;-0.410;Kilo;13.00;Honig;-5.33;13.590;176.67
12/07/2016;0.000;Kilo;36.00;Koriander Ganz;0.00;0.588;21.17
12/07/2016;-0.706;Kilo;2.78;Leinsamen;-1.96;14.724;40.93
12/07/2016;-1.426;Kilo;1.20;Roggen;-1.71;2.482;2.98
12/07/2016;-0.278;Kilo;4.88;Rosinen;-1.36;19.314;94.25
12/07/2016;-0.292;Kilo;3.61;Sesam;-1.05;24.708;89.20
12/07/2016;-0.596;Kilo;3.48;Sonnenblumenkerne;-2.07;48.818;169.89
12/07/2016;-2.814;Liter;3.16;Sonnenblumenöl;-8.89;23.108;73.02
12/07/2016;-1.778;Kilo;3.14;Spirelli;-5.58;32.614;102.41
12/07/2016;-1.350;Liter;2.21;Spülmittel;-2.98;13.886;30.69
12/07/2016;-6.404;Kilo;1.26;Weizen;-8.07;29.068;36.63
13/07/2016;-0.298;Kilo;2.78;Leinsamen;-0.83;14.426;40.10
13/07/2016;-0.670;Liter;3.16;Sonnenblumenöl;-2.12;22.438;70.90
13/07/2016;-2.000;Stück;1.65;Tomaten Passata;-3.30;65.976;108.86
13/07/2016;-1.692;Kilo;1.70;Haferflocken;-2.88;70.568;119.97
13/07/2016;-0.176;Kilo;7.49;Kokosfett;-1.32;8.070;60.44
13/07/2016;-2.094;Liter;10.12;Olivenöl;-21.19;42.906;434.21
13/07/2016;-0.002;Kilo;12.28;Rosmarin;-0.02;0.865;10.62
13/07/2016;-1.000;Stück;3.24;Rübenzucker;-3.24;22.000;71.28
13/07/2016;-0.550;Kilo;3.48;Sonnenblumenkerne;-1.91;48.268;167.97
13/07/2016;-0.922;Kilo;3.40;Waschmittel Normal;-3.13;7.016;23.85
14/07/2016;-0.496;Kilo;1.70;Haferflocken;-0.84;70.072;119.12
14/07/2016;-0.530;Kilo;3.49;Basmati Braun;-1.85;21.996;76.77
14/07/2016;-0.454;Kilo;2.84;Couscous;-1.29;21.930;62.28
14/07/2016;-0.070;Kilo;15.30;Haselnüsse geschält;-1.07;0.388;5.94
14/07/2016;-0.164;Kilo;7.49;Kokosfett;-1.23;7.906;59.22
14/07/2016;-0.062;Kilo;4.88;Rosinen;-0.30;19.252;93.95
14/07/2016;-0.150;Kilo;3.40;Waschmittel Normal;-0.51;6.866;23.34
14/07/2016;-1.268;Kilo;4.22;Spaghetti;-5.35;4.314;18.21
14/07/2016;-0.446;Liter;3.16;Sonnenblumenöl;-1.41;21.992;69.49
14/07/2016;-0.054;Kilo;45.00;Pfeffer Schwarz Ganz;-2.43;1.869;84.10
14/07/2016;-5.000;Stück;1.65;Tomaten Passata;-8.25;60.976;100.61
14/07/2016;-2.000;Liter;10.12;Olivenöl;-20.24;40.906;413.97
15/07/2016;-1.374;Kilo;1.70;Haferflocken;-2.34;68.698;116.79
15/07/2016;-0.912;Kilo;4.88;Rosinen;-4.45;18.340;89.50
15/07/2016;-1.004;Kilo;3.48;Sonnenblumenkerne;-3.49;47.264;164.48
15/07/2016;-2.000;Stück;1.65;Tomaten Passata;-3.30;58.976;97.31
15/07/2016;-0.250;Liter;2.32;Apfelessig;-0.58;31.590;73.29
15/07/2016;-1.670;Kilo;1.26;Weizen;-2.10;27.398;34.52
15/07/2016;-0.792;Kilo;1.78;Goldhirse;-1.41;26.078;46.42
15/07/2016;-1.000;Stück;2.56;Getrocknetes Gemüse;-2.56;43.312;110.88
15/07/2016;-1.000;Kilo;2.29;Rübenzucker Sack;-2.29;24.000;54.96
15/07/2016;-2.552;Kilo;3.49;Basmati Braun;-8.91;19.444;67.86
15/07/2016;-0.336;Kilo;9.10;Gemüsebrühe;-3.06;4.314;39.26
16/07/2016;-0.162;Kilo;15.30;Haselnüsse geschält;-2.48;0.226;3.46
16/07/2016;-0.240;Kilo;9.81;Kürbiskerne;-2.35;15.088;148.01
16/07/2016;-0.032;Kilo;16.87;Oregano;-0.54;0.458;7.73
16/07/2016;-0.064;Kilo;45.00;Pfeffer Schwarz Ganz;-2.88;1.805;81.22
16/07/2016;-0.670;Kilo;4.88;Rosinen;-3.27;17.670;86.23
16/07/2016;-0.556;Kilo;3.97;Rote Linsen;-2.21;19.984;79.34
16/07/2016;-2.000;Liter;3.61;Waschmittel Seide/Wolle;-7.22;18.284;66.01
16/07/2016;-6.000;Stück;1.53;Tomatenmark;-9.18;39.664;60.69
16/07/2016;-1.838;Kilo;3.48;Sonnenblumenkerne;-6.40;45.426;158.08
18/07/2016;-0.800;Kilo;1.20;Roggen;-0.96;1.682;2.02
18/07/2016;-1.000;Stück;3.24;Rübenzucker;-3.24;21.000;68.04
18/07/2016;-0.198;Kilo;9.00;Senf Kirsche;-1.78;4.530;40.77
18/07/2016;-0.146;Kilo;9.00;Senf Sarepta;-1.31;4.320;38.88
18/07/2016;-0.474;Kilo;3.16;Kichererbsen;-1.50;20.874;65.96
18/07/2016;-0.122;Kilo;7.49;Kokosfett;-0.91;7.784;58.30
18/07/2016;-2.000;Stück;1.53;Tomatenmark;-3.06;37.664;57.63
18/07/2016;-1.308;Kilo;1.78;Goldhirse;-2.33;24.770;44.09
18/07/2016;-0.514;Kilo;13.00;Honig;-6.68;13.076;169.99
18/07/2016;-1.464;Liter;10.12;Olivenöl;-14.82;39.442;399.15
18/07/2016;-0.604;Liter;3.16;Sonnenblumenöl;-1.91;21.388;67.59
18/07/2016;-0.272;Kilo;2.78;Leinsamen;-0.76;14.154;39.35
18/07/2016;-0.574;Kilo;3.48;Sonnenblumenkerne;-2.00;44.852;156.08
18/07/2016;-0.864;Kilo;4.22;Spaghetti;-3.65;3.450;14.56
19/07/2016;-0.035;Kilo;19.32;Paprika Edelsüß;-0.68;0.448;8.66
19/07/2016;-0.350;Kilo;3.49;Basmati Braun;-1.22;19.094;66.64
19/07/2016;-0.360;Kilo;2.84;Couscous;-1.02;21.570;61.26
19/07/2016;-0.488;Kilo;13.00;Honig;-6.34;12.588;163.64
19/07/2016;-0.184;Kilo;22.41;Kaffee Geröstet;-4.12;2.594;58.13
19/07/2016;-0.006;Kilo;75.00;Kardamom Ganz;-0.45;0.940;70.50
19/07/2016;-0.408;Kilo;3.16;Kichererbsen;-1.29;20.466;64.67
19/07/2016;-0.336;Kilo;7.49;Kokosfett;-2.52;7.448;55.79
19/07/2016;-0.390;Kilo;2.31;Langkornreis Natur;-0.90;23.546;54.39
19/07/2016;-0.388;Kilo;1.20;Roggen;-0.47;1.294;1.55
19/07/2016;-0.204;Kilo;3.97;Rote Linsen;-0.81;19.780;78.53
19/07/2016;-0.278;Kilo;15.95;Samba;-4.43;5.430;86.61
19/07/2016;-0.696;Kilo;4.22;Spaghetti;-2.94;2.754;11.62
19/07/2016;-1.000;Stück;1.65;Tomaten Passata;-1.65;57.976;95.66
19/07/2016;-0.500;Liter;2.32;Apfelessig;-1.16;31.090;72.13
19/07/2016;-0.582;Kilo;4.50;Bohnen;-2.62;9.728;43.78
19/07/2016;-0.300;Kilo;1.78;Goldhirse;-0.53;24.470;43.56
19/07/2016;-0.412;Kilo;22.41;Kaffee Espresso;-9.23;4.608;103.27
19/07/2016;-0.382;Kilo;3.43;Risottoreis;-1.31;2.624;9.00
19/07/2016;-0.704;Kilo;4.88;Rosinen;-3.44;16.966;82.79
19/07/2016;-0.422;Kilo;9.00;Senf Kirsche;-3.80;4.108;36.97
19/07/2016;-1.700;Kilo;3.14;Spirelli;-5.34;30.914;97.07
19/07/2016;-0.962;Kilo;6.74;Walnüsse;-6.48;5.252;35.40
19/07/2016;-0.586;Kilo;3.40;Waschmittel Normal;-1.99;6.280;21.35
19/07/2016;-0.200;Kilo;9.00;Senf Sarepta;-1.80;4.120;37.08
19/07/2016;-0.700;Kilo;3.48;Sonnenblumenkerne;-2.44;44.152;153.65
19/07/2016;-2.700;Liter;10.12;Olivenöl;-27.32;36.742;371.83
20/07/2016;-0.478;Kilo;3.14;Spirelli;-1.50;30.436;95.57
20/07/2016;-1.316;Kilo;4.22;Spaghetti;-5.55;1.438;6.07
21/07/2016;-0.130;Kilo;2.78;Leinsamen;-0.36;14.024;38.99
21/07/2016;-0.452;Kilo;2.84;Couscous;-1.28;21.118;59.98
21/07/2016;-0.612;Kilo;2.10;Hafer;-1.29;10.692;22.45
21/07/2016;-0.710;Kilo;13.00;Honig;-9.23;11.878;154.41
21/07/2016;-0.051;Kilo;45.00;Pfeffer Schwarz Ganz;-2.30;1.754;78.93
21/07/2016;-0.508;Kilo;3.43;Risottoreis;-1.74;2.116;7.26
21/07/2016;-2.000;Stück;3.24;Rübenzucker;-6.48;19.000;61.56
21/07/2016;-0.392;Kilo;15.95;Samba;-6.25;5.038;80.36
21/07/2016;-0.182;Kilo;9.00;Senf Sarepta;-1.64;3.938;35.44
21/07/2016;-0.320;Kilo;7.20;Senfkörner;-2.30;0.553;3.98
21/07/2016;-0.404;Kilo;3.48;Sonnenblumenkerne;-1.41;43.748;152.24
21/07/2016;-0.750;Liter;3.16;Sonnenblumenöl;-2.37;20.638;65.22
21/07/2016;-1.000;Stück;1.65;Tomaten Passata;-1.65;56.976;94.01
21/07/2016;-1.000;Stück;1.53;Tomatenmark;-1.53;36.664;56.10
21/07/2016;-0.348;Kilo;1.26;Weizen;-0.44;27.050;34.08
22/07/2016;-0.103;Kilo;45.00;Pfeffer Schwarz Ganz;-4.64;1.651;74.29
22/07/2016;-0.018;Kilo;16.87;Oregano;-0.30;0.440;7.42
22/07/2016;-0.808;Kilo;3.16;Kichererbsen;-2.55;19.658;62.12
22/07/2016;-0.558;Kilo;1.70;Haferflocken;-0.95;68.140;115.84
22/07/2016;-0.954;Kilo;13.00;Honig;-12.40;10.924;142.01
22/07/2016;-0.270;Kilo;7.49;Kokosfett;-2.02;7.178;53.76
22/07/2016;-0.240;Liter;10.12;Olivenöl;-2.43;36.502;369.40
22/07/2016;-0.968;Kilo;3.43;Risottoreis;-3.32;1.148;3.94
22/07/2016;-0.242;Kilo;4.88;Rosinen;-1.18;16.724;81.61
23/07/2016;-0.328;Kilo;2.84;Couscous;-0.93;20.790;59.04
23/07/2016;-0.656;Kilo;9.10;Gemüsebrühe;-5.97;3.658;33.29
23/07/2016;-0.896;Kilo;1.70;Haferflocken;-1.52;67.244;114.31
23/07/2016;-0.538;Liter;10.12;Olivenöl;-5.44;35.964;363.96
23/07/2016;-0.040;Kilo;45.00;Pfeffer Schwarz Ganz;-1.80;1.611;72.49
23/07/2016;-0.436;Liter;3.13;Rapsöl;-1.36;39.558;123.82
23/07/2016;-0.500;Liter;3.16;Sonnenblumenöl;-1.58;20.138;63.64
23/07/2016;-0.580;Liter;2.21;Spülmittel;-1.28;13.306;29.41
23/07/2016;-0.900;Kilo;3.40;Waschmittel Normal;-3.06;5.380;18.29
24/07/2016;-1.280;Kilo;3.49;Basmati Braun;-4.47;17.814;62.17
24/07/2016;-0.448;Kilo;4.50;Bohnen;-2.02;9.280;41.76
24/07/2016;-0.374;Kilo;9.81;Kürbiskerne;-3.67;14.714;144.34
24/07/2016;-0.122;Kilo;45.00;Pfeffer Schwarz Ganz;-5.49;1.489;67.00
24/07/2016;-0.390;Kilo;7.20;Senfkörner;-2.81;0.163;1.17
24/07/2016;-1.500;Kilo;3.14;Spirelli;-4.71;28.936;90.86
24/07/2016;-1.000;Stück;1.65;Tomaten Passata;-1.65;55.976;92.36
24/07/2016;-0.506;Kilo;3.16;Kichererbsen;-1.60;19.152;60.52
24/07/2016;-0.574;Kilo;3.97;Rote Linsen;-2.28;19.206;76.25
24/07/2016;-0.274;Kilo;9.00;Senf Sarepta;-2.47;3.664;32.98
24/07/2016;-0.988;Kilo;4.22;Spaghetti;-4.17;0.450;1.90
24/07/2016;-1.636;Kilo;3.40;Buchweizen;-5.56;0.368;1.25
24/07/2016;-0.860;Kilo;2.31;Langkornreis Natur;-1.99;22.686;52.40
24/07/2016;-2.420;Kilo;1.78;Goldhirse;-4.31;22.050;39.25
24/07/2016;-3.326;Kilo;1.70;Haferflocken;-5.65;63.918;108.66
24/07/2016;-0.626;Kilo;22.41;Kaffee Espresso;-14.03;3.982;89.24
24/07/2016;-0.518;Kilo;2.78;Leinsamen;-1.44;13.506;37.55
24/07/2016;-0.960;Kilo;3.43;Risottoreis;-3.29;0.188;0.64
24/07/2016;-0.926;Kilo;4.88;Rosinen;-4.52;15.798;77.09
24/07/2016;-1.392;Kilo;3.48;Sonnenblumenkerne;-4.84;42.356;147.40
24/07/2016;-1.000;Liter;3.16;Sonnenblumenöl;-3.16;19.138;60.48
25/07/2016;-0.322;Kilo;22.41;Kaffee Espresso;-7.22;3.660;82.02
25/07/2016;-0.406;Kilo;3.43;Risottoreis;-1.39;-0.218;-0.75
25/07/2016;-0.512;Kilo;2.31;Langkornreis Natur;-1.18;22.174;51.22
25/07/2016;-0.974;Kilo;3.49;Basmati Braun;-3.40;16.840;58.77
25/07/2016;-1.492;Kilo;1.78;Goldhirse;-2.66;20.558;36.59
25/07/2016;-0.506;Kilo;9.81;Kürbiskerne;-4.96;14.208;139.38
25/07/2016;-0.134;Kilo;2.78;Leinsamen;-0.37;13.372;37.17
25/07/2016;-0.768;Kilo;3.97;Rote Linsen;-3.05;18.438;73.20
25/07/2016;-0.386;Liter;3.16;Sonnenblumenöl;-1.22;18.752;59.26
25/07/2016;-1.000;Stück;1.65;Tomaten Passata;-1.65;54.976;90.71
25/07/2016;49.614;Kilo;2.10;Hafer;104.19;60.306;126.64
25/07/2016;50.000;Kilo;1.20;Roggen;60.00;51.294;61.55
25/07/2016;50.000;Kilo;1.26;Weizen;63.00;77.050;97.08
27/07/2016;-0.648;Kilo;3.49;Basmati Braun;-2.26;16.192;56.51
27/07/2016;-0.564;Kilo;2.84;Couscous;-1.60;20.226;57.44
27/07/2016;-1.216;Kilo;2.10;Hafer;-2.55;59.090;124.09
27/07/2016;-0.178;Kilo;22.41;Kaffee Espresso;-3.99;3.482;78.03
27/07/2016;-1.000;Liter;10.12;Olivenöl;-10.12;34.964;353.84
27/07/2016;-0.452;Kilo;3.43;Risottoreis;-1.55;-0.670;-2.30
27/07/2016;-0.700;Liter;3.16;Sonnenblumenöl;-2.21;18.052;57.04
27/07/2016;-0.758;Kilo;3.14;Spirelli;-2.38;28.178;88.48
27/07/2016;-1.254;Kilo;1.26;Weizen;-1.58;75.796;95.50
27/07/2016;-3.164;Kilo;1.70;Haferflocken;-5.38;60.754;103.28
27/07/2016;-2.202;Kilo;3.16;Kichererbsen;-6.96;16.950;53.56
27/07/2016;-0.406;Kilo;9.81;Kürbiskerne;-3.98;13.802;135.40
27/07/2016;-0.406;Liter;3.13;Rapsöl;-1.27;39.152;122.55
27/07/2016;-1.340;Kilo;3.97;Rote Linsen;-5.32;17.098;67.88
27/07/2016;-1.022;Stück;3.24;Rübenzucker;-3.31;17.978;58.25
27/07/2016;-2.048;Stück;1.65;Tomaten Passata;-3.38;52.928;87.33
27/07/2016;-0.330;Stück;1.53;Tomatenmark;-0.50;36.334;55.59
28/07/2016;-0.460;Kilo;3.16;Kichererbsen;-1.45;16.490;52.11
28/07/2016;-0.050;Kilo;36.00;Koriander Gemahlen;-1.80;0.794;28.58
28/07/2016;-4.000;Stück;1.65;Tomaten Passata;-6.60;48.928;80.73
28/07/2016;-0.462;Liter;10.12;Olivenöl;-4.68;34.502;349.16
29/07/2016;-0.502;Kilo;4.50;Bohnen;-2.26;8.778;39.50
29/07/2016;-0.552;Kilo;1.78;Goldhirse;-0.98;20.006;35.61
29/07/2016;-0.602;Kilo;3.97;Rote Linsen;-2.39;16.496;65.49
29/07/2016;-1.000;Stück;3.24;Rübenzucker;-3.24;16.978;55.01
29/07/2016;-2.000;Stück;1.53;Tomatenmark;-3.06;34.334;52.53
29/07/2016;-1.802;Kilo;3.16;Kichererbsen;-5.69;14.688;46.41
29/07/2016;-0.568;Kilo;22.41;Kaffee Espresso;-12.73;2.914;65.30
29/07/2016;-5.750;Liter;10.12;Olivenöl;-58.19;28.752;290.97
29/07/2016;-1.806;Kilo;3.61;Sesam;-6.52;22.902;82.68
29/07/2016;-0.852;Kilo;3.48;Sonnenblumenkerne;-2.96;41.504;144.43
29/07/2016;-0.750;Liter;3.16;Sonnenblumenöl;-2.37;17.302;54.67
29/07/2016;0.000;Kilo;16.88;Thymian;0.00;0.872;14.72
29/07/2016;-4.000;Stück;1.65;Tomaten Passata;-6.60;44.928;74.13
29/07/2016;-1.208;Kilo;15.95;Samba;-19.27;3.830;61.09
29/07/2016;-1.150;Kilo;3.14;Spirelli;-3.61;27.028;84.87
29/07/2016;-0.582;Kilo;3.40;Buchweizen;-1.98;-0.214;-0.73
29/07/2016;0.000;Kilo;9.10;Gemüsebrühe;0.00;3.658;33.29
29/07/2016;-0.664;Kilo;2.10;Hafer;-1.39;58.426;122.69
29/07/2016;-0.534;Kilo;9.81;Kürbiskerne;-5.24;13.268;130.16
29/07/2016;-1.550;Kilo;1.20;Roggen;-1.86;49.744;59.69
29/07/2016;-0.542;Kilo;1.26;Weizen;-0.68;75.254;94.82
29/07/2016;-2.658;Kilo;1.70;Haferflocken;-4.52;58.096;98.76
29/07/2016;-0.954;Kilo;3.40;Waschmittel Normal;-3.24;4.426;15.05
29/07/2016;-0.430;Kilo;4.88;Rosinen;-2.10;15.368;75.00
29/07/2016;-1.146;Kilo;2.31;Langkornreis Natur;-2.65;21.028;48.57
29/07/2016;-0.870;Kilo;9.00;Senf Sarepta;-7.83;2.794;25.15
29/07/2016;-0.255;Kilo;45.00;Pfeffer Schwarz Ganz;-11.47;1.234;55.53
29/07/2016;-0.300;Kilo;0.68;Salz;-0.20;24.676;16.78
30/07/2016;-0.750;Liter;2.32;Apfelessig;-1.74;30.340;70.39
30/07/2016;-0.418;Kilo;3.97;Rote Linsen;-1.66;16.078;63.83
31/07/2016;-1.000;Kilo;3.49;Basmati Braun;-3.49;15.192;53.02
31/07/2016;-1.000;Liter;10.12;Olivenöl;-10.12;27.752;280.85
31/07/2016;-1.000;Kilo;3.40;Waschmittel Normal;-3.40;3.426;11.65
31/07/2016;-2.910;Kilo;2.31;Langkornreis Natur;-6.72;18.118;41.85
